0.3083, -0.1159, 0.3485, 0.1751, -0.2727, 0.2088, 0.1870, -0.3109, 0.0739, -0.0512, -0.0646, 0.4316, -0.0700, -0.1817, 0.0595, 0.0457
0.1515, 0.3414, -0.1551, -0.3829, 0.3987, -0.3060, -0.2360, -0.0608, -0.0530, -0.0063, 0.0586, 0.0030, -0.3911, -0.1122, -0.6234, -0.2218
-0.0977, -0.2897, -0.0352, -0.3083, -0.2001, 0.2247, -0.1945, 0.3494, 0.2628, 0.2050, -0.1424, 0.2683, 0.1867, 0.2152, 0.4085, -0.1250
0.0956, -0.4129, 0.0648, -0.0576, -0.4686, -0.0163, 0.5807, -0.1185, -0.2887, 0.0587, -0.0928, 0.0063, 0.0218, 0.2814, -0.0356, -0.1886
-0.2220, 0.2390, -0.0886, 0.1775, 0.0510, 0.1048, 0.2029, 0.1514, -0.1918, 0.0930, 0.0563, -0.3144, 0.3877, -0.1096, 0.0287, -0.1479
0.1401, -0.4552, 0.1404, 0.0362, 0.0298, 0.1774, 0.1004, 0.2177, -0.0932, -0.1735, 0.0094, -0.0633, 0.5206, 0.4364, 0.2990, -0.0499
-0.1113, -0.3940, -0.0731, -0.0713, -0.1918, 0.3693, 0.0113, -0.1148, -0.3239, 0.2830, -0.0449, -0.2516, -0.3041, 0.0308, 0.2481, -0.1265
-0.2219, 0.2679, -0.2562, -0.2772, 0.2791, -0.2762, -0.2513, -0.1499, 0.3338, -0.1752, 0.1237, -0.3936, -0.0597, -0.3120, -0.2275, -0.0545
-0.0310, 0.1415, 0.1884, -0.1920, 0.1635, -0.1860, -0.1500, -0.0648, 0.2402, 0.1864, -0.0029, -0.1232, -0.1107, -0.0834, 0.1226, 0.0099
0.0276, -0.1276, 0.1069, 0.2423, 0.2422, 0.1080, 0.1453, 0.0236, 0.1101, 0.0561, 0.1440, 0.0432, -0.1374, 0.0476, -0.0960, -0.2552
-0.1681, -0.1065, -0.2179, 0.2209, -0.0978, 0.1727, 0.2156, 0.1659, 0.1791, -0.0016, -0.2549, 0.1451, -0.2020, 0.0543, -0.0964, 0.1491
0.3986, 0.2045, 0.1451, 0.4282, 0.1517, 0.0431, -0.3912, -0.0062, -0.0460, -0.0417, -0.2846, -0.1211, 0.3765, -0.3196, 0.2740, -0.2763
0.1148, 0.0530, 0.1099, 0.2198, 0.2048, 0.0476, -0.4591, 0.2036, -0.1374, -0.1464, -0.4001, -0.1008, 0.0656, -0.3441, 0.4409, -0.1741
0.1174, -0.2141, -0.1921, -0.0205, 0.2566, -0.2171, 0.1109, -0.0913, -0.2044, 0.1668, -0.2185, 0.0646, -0.0360, 0.1477, -0.2104, 0.1017
0.0578, -0.0341, 0.1256, 0.1125, 0.0407, 0.0766, 0.3096, 0.0933, 0.2193, -0.0755, 0.2315, 0.0881, 0.0061, 0.0980, 0.0415, -0.1292
0.0174, 0.0947, 0.3927, 0.0209, 0.1628, 0.0990, -0.4148, -0.0434, -0.3836, -0.3917, -0.3647, -0.2190, 0.4109, -0.2964, 0.0897, -0.2854
0.0838, 0.0210, 0.0440, -0.0270, 0.0590, -0.0961, 0.0636, -0.0179, 0.2015, 0.0294, 0.0495, -0.2371, 0.0111, 0.2184, -0.1262, 0.0656
-0.1501, -0.3421, 0.2894, 0.0305, -0.3071, 0.0256, -0.2149, 0.0341, 0.1298, 0.0714, -0.2707, -0.0225, -0.1448, -0.0005, 0.2508, 0.0270
0.3512, 0.3490, -0.1890, 0.0091, -0.0236, -0.3431, -0.1402, 0.1590, -0.3198, 0.0447, -0.1920, 0.0782, -0.1716, -0.0744, -0.3254, -0.0543
-0.1693, -0.3843, -0.0974, -0.0081, -0.1913, 0.2687, -0.2261, -0.1145, 0.3396, 0.1889, -0.0711, 0.1637, 0.2447, 0.0029, 0.2694, 0.0848
-0.1053, -0.4271, 0.0816, 0.2416, -0.2672, 0.2605, 0.1548, 0.0682, 0.1789, 0.1624, 0.1014, 0.3742, 0.1042, -0.0933, 0.3870, 0.0243
0.0490, 0.2128, -0.1042, -0.2122, 0.2178, -0.1206, -0.0358, -0.0257, 0.0132, -0.0559, -0.0821, -0.1768, -0.1087, -0.0451, -0.1891, 0.1165
0.1775, 0.4412, -0.1684, -0.5973, 0.0561, 0.2139, 0.1627, -0.1654, 0.3014, -0.1682, -0.0174, 0.1348, -0.0080, -0.0299, 0.0044, -0.1865
0.0296, -0.2306, 0.0064, 0.0110, -0.2306, 0.1183, -0.2033, 0.3707, 0.1730, 0.2809, 0.0788, 0.2901, -0.0007, -0.0003, 0.0769, -0.2864
-0.1166, 0.0236, -0.4977, -0.1528, 0.3561, -0.0297, 0.2116, 0.2698, 0.4765, 0.2447, -0.0633, -0.3911, -0.1140, 0.0975, -0.2171, 0.1752
0.0078, -0.2047, 0.1885, 0.5217, 0.0996, 0.1644, -0.3659, -0.0993, 0.1552, -0.1247, -0.0889, 0.3844, -0.4400, -0.1348, -0.0548, -0.2379
-0.2297, -0.0590, 0.1665, 0.1135, 0.2570, 0.1087, -0.1712, 0.2059, 0.1814, 0.3551, 0.1422, -0.2497, -0.1476, 0.0710, -0.2541, -0.0055
-0.2555, 0.1930, -0.1354, 0.0127, -0.2433, -0.3990, -0.0583, -0.1925, -0.3019, -0.0875, 0.0798, 0.2443, -0.0112, -0.0624, -0.2970, -0.1341
0.2662, 0.2907, -0.2763, -0.2855, 0.1661, -0.3006, 0.1250, 0.1596, -0.2568, -0.1480, 0.0554, -0.0860, 0.2049, 0.0129, -0.3013, 0.2744
-0.1958, 0.0234, 0.0255, 0.7721, -0.7514, 0.1603, 0.0336, 0.0375, 0.2155, -0.3410, 0.4802, 0.0693, -0.1104, 0.3153, 0.3066, -0.3078
0.3008, -0.4561, 0.0404, 0.0159, 0.2970, 0.3594, -0.3485, -0.0073, -0.0945, 0.1108, 0.0125, 0.2322, 0.3088, 0.1419, 0.4859, -0.0934
-0.0217, 0.4642, -0.3307, -0.7990, 0.1581, -0.2737, 0.4306, 0.4850, -0.2709, 0.2191, -0.5318, -0.1520, -0.1434, 0.3266, -0.4300, -0.1690
